machine_id,timestamp,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,ambient_temp,load,failure
M000,2024-01-01T04:00:00,0.5824882349631335,-1.0168420900138564,0.8261664844054459,0.926363663593716,-1.9982184063487418,25.31649426167331,0.6354070102379766,0
M000,2024-01-01T04:15:00,0.9066239822963634,-0.5914644175718234,0.8363935276526351,0.6814998964119255,-2.3319671658711916,25.26274922514714,0.7220215105087416,0
M000,2024-01-01T04:30:00,-0.24470230647507285,-0.7852393438469419,0.8569656633499938,0.5772878539960125,-2.1397011665111507,25.052466798356242,0.6061743221294668,0
M000,2024-01-01T04:45:00,0.24762700919739672,-1.1390641017764618,0.7664083155164255,1.3518646512183028,-2.768241256555555,25.176512421372447,0.6943990984530649,0
M000,2024-01-01T05:00:00,0.167099115220798,-1.5904874230579709,0.8190382069999178,1.4286221235696113,-2.4584021457510072,24.671474776877105,0.6408013481256729,0
M000,2024-01-01T05:15:00,-0.03719606359399974,-1.1638077400211593,1.1106529402953724,1.0852136319166679,-1.478550242653183,25.439086678929577,0.9115901789251688,0
M000,2024-01-01T05:30:00,0.4103714372386746,-0.8150744352752786,0.6316682758252724,0.9303808040781172,-2.207470871266249,23.821696376885136,0.7673525513626492,0
M000,2024-01-01T05:45:00,0.22147817236563713,-0.7120967602742003,0.9459002585050629,1.4566109066143962,-1.7790113169345727,24.933046827101798,0.47419892111077766,0
M000,2024-01-01T06:00:00,0.12318953690730258,-0.6101023583313797,0.9118997051549937,0.7007379307467319,-2.3023589342082857,23.783439850618873,0.5493289583905129,0
M000,2024-01-01T06:15:00,0.37227633108255814,-0.7168772774823873,0.9032680035530168,0.22303020674092577,-1.9069337055670883,25.413890285372695,0.8924314522476811,0
M000,2024-01-01T06:30:00,-0.34029799342423783,-1.2408019158717278,0.8979114587236913,0.4359387394841731,-1.5554590098601135,25.846583985843402,0.5643584507717309,0
M000,2024-01-01T06:45:00,0.5228025966070481,-0.7429294215176847,0.7905029679268354,0.9807373271299645,-1.9171407524916484,24.852471319759648,0.6271216201321462,0
M000,2024-01-01T07:00:00,0.3936916489232335,-0.7635236142413078,0.4030787372921621,0.8729143502244825,-1.5538070599784741,24.17774998270968,0.680345928774679,0
M000,2024-01-01T07:15:00,0.531989046762781,-1.0600430716461984,1.1193277390167817,1.1674552540903138,-1.7456977042091477,27.327653100346083,0.6192257466700934,0
M000,2024-01-01T07:30:00,-0.32238319800276916,-0.5821945798592539,0.5833297325986372,0.9427811926232657,-1.605378518818008,23.74835278589386,0.40980830943217195,0
M000,2024-01-01T07:45:00,0.04043260260955783,-0.9315799065092981,0.8778959147295162,0.9932993131189218,-2.4220734894438762,25.05435358539038,0.5792335949542496,0
M000,2024-01-01T08:00:00,0.41648922113216846,-0.8528848004480152,0.7621119915032895,1.1384569849331119,-1.9294803120416457,24.295326737130118,0.6230582879252813,1
M000,2024-01-01T08:15:00,0.33770631861427214,-0.8173123456891705,0.6025172102183133,1.0667672360399896,-2.07799536185078,25.829519042024074,0.35104094434187666,1
M000,2024-01-01T08:30:00,-0.1102682088052433,-1.5081265075472423,0.02055472593119345,0.7069377272738028,-1.773413554357844,25.197790081941854,0.8133826245066189,0
M000,2024-01-01T08:45:00,0.6769793292974924,-1.084212268732238,1.1267153287565042,0.9380550568505885,-2.2494631914244048,23.519463487434983,0.5167799219399521,0
M000,2024-01-01T09:00:00,0.1712684831948562,-0.8223953825008157,1.2368705112354799,0.49576260470724376,-1.8803954837981904,25.474697088463202,0.630337002396841,0
M000,2024-01-01T09:15:00,-0.27059825813707417,-0.7849817908438509,0.5391393480430656,0.7502469878082894,-2.3191694476630733,25.427890440694917,0.6216133488595392,0
M000,2024-01-01T09:30:00,0.37727209030192926,-0.954894332135743,1.1168380585441349,0.807581214061042,-2.4413010693298856,24.668511827902744,0.8171888666866065,0
M000,2024-01-01T09:45:00,0.3936866235719261,-1.1028121473753996,0.8252723300995735,1.4957208273582456,-1.37514956556004,25.160190593317076,0.8114360236199578,1
M000,2024-01-01T10:00:00,0.6876779492770199,-0.30084700703888057,1.3755834769895672,1.667292292247661,-1.5855515965709488,22.92701656400871,0.48239238305155885,1
M000,2024-01-01T10:15:00,0.14107090413538506,-1.1514283643090246,1.30180891061454,1.2422150702925452,-2.2868710591786545,24.592921763649674,0.6073454242939857,0
M000,2024-01-01T10:30:00,0.3342711844417996,-0.8777195532217782,0.6188620167204802,1.2295725191406632,-2.340825192118887,27.597673726595833,0.6834619613937913,0
M000,2024-01-01T10:45:00,0.7086378415990369,-1.0360148348624336,0.8948726904846239,0.8933821010025483,-2.0493659986254276,25.430301358957554,0.5222694216221349,0
M000,2024-01-01T11:00:00,0.47834906051121373,-0.7378847869806232,0.8305989840568538,0.8245424392536482,-1.8620540504835574,25.93554712546515,0.3752890873677315,1
M000,2024-01-01T11:15:00,0.1779912791815911,-1.6607144868515955,0.2721213128175234,1.3195757282645286,-1.7296882296846603,23.4974965439591,0.20532067432375234,0
M000,2024-01-01T11:30:00,0.11562483723739461,-0.3373463846401755,0.8511048433247791,0.742545373505509,-1.8587196614260744,24.702676637302364,0.6649216209523608,0
M000,2024-01-01T11:45:00,0.2528432940708704,-0.826229051807372,0.8240331297565006,1.110914864752755,-2.204755408945394,26.62893694762399,0.5044775720522882,0
M000,2024-01-01T12:00:00,0.012364792902817057,-0.6627355874183263,0.6632363658771668,1.3315634769403228,-2.131004437843821,25.13148581680545,0.6887343234984042,1
M000,2024-01-01T12:15:00,0.7480888961181562,-1.1720020315476476,0.4383029331081974,0.7758477969118495,-1.8625435390832246,25.63747090265112,0.5691843023573385,0
M000,2024-01-01T12:30:00,0.623017287837254,-1.7817489797845376,0.4846698293544343,0.40447661395012524,-2.246112564185352,24.820773374550246,0.6119933646577977,0
M000,2024-01-01T12:45:00,0.23091802820316673,-1.0024544161284132,0.4180787493027526,1.122471951590071,-1.799443933160521,25.556533442751263,0.694462700121299,0
M000,2024-01-01T13:00:00,0.8891954804365052,-1.0895991396301492,0.6285145963853118,0.6843587852131424,-2.3079225254495173,24.111202686769083,0.6393979427521893,0
M000,2024-01-01T13:15:00,0.3789620281664993,-1.0481282707487476,0.49097897865677104,1.1804724285263448,-1.7764199225858819,24.34708385533529,0.7322641881244699,1
M000,2024-01-01T13:30:00,0.3350655658630163,-1.4979090661389105,0.7002454850903634,0.9890278029426701,-2.2681521602224923,23.54517751474221,0.8504279150018257,0
M000,2024-01-01T13:45:00,0.6530584851350145,-1.1392260886052856,0.8296758632374068,0.1874404695803933,-2.345148022355766,23.927866978573142,0.7571594723945988,0
M000,2024-01-01T14:00:00,0.8778624488415832,-1.4164553041431867,0.4694005406601271,0.9810515698133349,-1.51490887972628,25.249036122306943,0.9231948276219664,0
M000,2024-01-01T14:15:00,-0.2168542548365952,-1.4477916503681458,0.5935575799474334,0.7542405354637325,-1.7544633379500727,23.225037940357872,0.7273115604351217,0
M000,2024-01-01T14:30:00,0.10541182341048982,-0.6811367232320245,0.532363300954609,0.719432474389685,-1.8359042410348068,25.448099363936205,0.3971604023922788,0
M000,2024-01-01T14:45:00,0.4400838215956603,-1.3737633038167159,0.791222395362164,0.4832967287006377,-1.8643470800132471,23.717365349739477,0.7570730204723599,0
M000,2024-01-01T15:00:00,0.3511668461202103,-1.2476639287322653,1.1559932165920042,0.7782213328494331,-1.9886114220848858,24.380334065871388,0.7206704440099894,0
M000,2024-01-01T15:15:00,0.11863778546776763,-1.186962384979259,1.1294323538266873,0.5982412435666258,-2.722077823555013,27.549327952607,0.5892096101826002,0
M000,2024-01-01T15:30:00,-0.30237792256887064,-1.1566160811731794,0.6347726769334842,0.8534399070136787,-2.3322601368527205,25.524507375286085,0.42583915702710406,1
M000,2024-01-01T15:45:00,0.4884325091256513,-0.44766539373062886,0.7722276616168029,0.8092195106998039,-2.0408446885984226,23.26932839449278,0.6746586054465954,0
M000,2024-01-01T16:00:00,0.16153430477834194,-0.5091233844275825,0.6683877417441976,1.4107833426562117,-2.3293659336107684,25.31940026379123,0.5196429128202826,1
M000,2024-01-01T16:15:00,0.33189232400826707,-0.699715237264916,0.6235020505997046,0.4028282645694268,-2.0035125722194,24.65765906133612,0.6377618345472319,0
M000,2024-01-01T16:30:00,-0.23302217518747015,-1.5481683901105996,0.8652596125433425,0.7536014504694517,-2.7676670268223362,25.27236975527424,0.5429187763945275,0
M000,2024-01-01T16:45:00,-0.11637557370028745,-0.812728519420095,0.8254447486538138,1.6251977441255776,-1.8721871446586849,24.833072069891436,0.7725163800801187,0
M000,2024-01-01T17:00:00,0.4661990499916311,-0.6879533857448377,0.5642426862944995,0.779794817437167,-2.1419746755497604,26.498374440296733,0.581173926027605,0
M000,2024-01-01T17:15:00,0.1512413712792576,-0.9692477211534565,0.6469111118818145,1.1960331552623227,-2.6737769114618803,24.217583666038554,0.3019465981420783,1
M000,2024-01-01T17:30:00,0.38646614006503544,-0.9411335393096824,1.0571923492885276,1.6411910105769265,-1.6748777358748854,24.94304545878647,0.8073760432162025,1
M000,2024-01-01T17:45:00,-0.014114155217286484,-1.3366433534908309,0.8882042496679519,0.8439562246011156,-1.8039983170633238,25.701663648089568,0.49473828289390387,1
M000,2024-01-01T18:00:00,0.5808868354801731,-0.8208391515238748,0.661711025753914,0.7472124160592177,-1.4866802725942994,23.97771971835267,0.6355731594615002,0
M000,2024-01-01T18:15:00,0.6170791468219757,-1.747692241925973,0.271647954914687,0.6335511267517755,-1.5598900642600675,25.767317240461228,0.47897586213106547,0
M000,2024-01-01T18:30:00,-0.05718727296397291,-0.9291267732975831,0.7381218611663188,1.0750387049795938,-2.0545450215547016,25.15811908490511,0.7666651083627388,0
M000,2024-01-01T18:45:00,0.5207759742005261,-1.5494324866319271,0.04645899528342823,1.210940678615808,-1.641926196297585,23.140164593454372,0.6648552231510801,0
M000,2024-01-01T19:00:00,0.5579249575223437,-0.5241925315841018,0.8755288335161202,0.7989020503446473,-2.266182910751625,24.700735296114743,0.4977398141406776,1
M000,2024-01-01T19:15:00,0.8933001848761709,-0.5279203676927569,1.0614541669523134,0.6341619399776175,-1.7417379269869826,25.442545624204055,0.8374497900565666,0
M000,2024-01-01T19:30:00,0.4692848324755682,-0.8414666174230956,0.911711446897348,1.0126544817209875,-2.5333270631904212,24.443808041150874,0.45802385635399695,1
M000,2024-01-01T19:45:00,0.7832184754074322,-0.5447722860486851,1.1284057419743685,0.9869810843771182,-1.593056187990369,25.20279727689778,0.4859792944307026,1
M000,2024-01-01T20:00:00,0.397770880966837,-1.045355109787071,0.3298439268353456,0.8950579257753767,-2.0221625934332086,25.89421332851341,0.6517168158637199,0
M000,2024-01-01T20:15:00,0.35330968255750983,-1.0502071748831368,0.6597653664470206,0.5856889001038696,-2.043559287558245,23.749684461076853,0.7266832721821302,1
M000,2024-01-01T20:30:00,0.39605288759715546,-1.5994831417248196,0.6838341706371467,1.209127475090333,-1.68047660260727,25.03891320690146,0.5232432008046274,0
M000,2024-01-01T20:45:00,-0.0464361585902332,-0.960089416889289,0.8344235721952338,1.2966163928018755,-1.668249829173541,23.755794121139132,0.6021340104483653,0
M000,2024-01-01T21:00:00,0.3438428480603424,-1.1240958619312174,0.5472713294623881,0.9862825038113254,-2.149431046699349,25.311452834303438,0.5897011129806193,1
M000,2024-01-01T21:15:00,0.3519048063106906,-0.9815096814587594,0.37881086155821253,0.7660447221607322,-1.5669106423012273,25.31818948767458,0.47568807308985694,0
M000,2024-01-01T21:30:00,-0.35632284507397427,-1.6220244342871495,0.7293725458586856,0.9196922427301655,-2.0335269809037024,22.32716556689706,0.7093900811646235,0
M000,2024-01-01T21:45:00,0.747104950158257,-1.4018051177819104,0.6066976083487163,0.6845494841517695,-2.2665475380994247,26.427485283684504,0.925608001323128,1
M000,2024-01-01T22:00:00,0.17789172210514065,-0.49195282409505514,0.7313125049810724,1.43652436733068,-2.0262333191722135,25.365474472642834,1.1268280519051304,0
M000,2024-01-01T22:15:00,0.5340591620706217,-1.2756502472998352,1.0113389229684422,0.8018672981950533,-2.145168779146529,25.031085587771152,0.6917863871767709,1
M000,2024-01-01T22:30:00,0.2828690561767727,-0.9624959503327658,0.8481293311165297,0.32932697950873124,-1.798271923693306,23.557700864440587,0.6412383134211976,1
M000,2024-01-01T22:45:00,0.30386779061152125,-1.2715227376860805,0.9699491191860772,0.5077645094090837,-2.1203268489079337,24.95341272966066,0.6918296426970858,0
M000,2024-01-01T23:00:00,-0.023694395269878432,-0.8461860850775277,0.7395402723860948,0.3428331833267827,-2.5858211563952755,24.779032682213646,0.634486982963805,1
M000,2024-01-01T23:15:00,0.27027875265811957,-0.995802936461342,1.004934444840175,0.5770855890450883,-2.3498352021464046,25.288916667168706,0.8367421067969668,1
M000,2024-01-01T23:30:00,0.14927165814533183,-1.8139808415622927,0.20944170310257226,0.6605060424815523,-2.1655623905247308,25.03858112298092,0.6032380503766329,1
M000,2024-01-01T23:45:00,0.5934753727802071,-1.2662760800188069,0.461944174043022,1.0540797208764943,-2.458936345254002,25.10255318372627,0.6278836265122749,0
M000,2024-01-02T00:00:00,0.7551563217619637,-1.2501331219028116,1.3387290130429084,0.842787624551926,-2.3813486577672345,23.92375479968123,0.537236622827975,1
M000,2024-01-02T00:15:00,0.3977834796218323,-0.8967962617193588,0.5339892518094075,1.206638602834276,-1.650991396869826,24.03708163623331,0.7294120110688583,0
M000,2024-01-02T00:30:00,0.6877021032428945,-1.6277104167066134,0.6252675972971461,0.6503154824233279,-1.9624759659379485,24.833842158050267,0.9323262320306074,0
M000,2024-01-02T00:45:00,0.22775755069107148,-0.939333193157332,0.6509587629084144,0.9331310457074059,-1.9964387201453446,26.16530753554718,0.8971090996404995,0
M000,2024-01-02T01:00:00,0.37155951418993505,-0.8866068225037156,0.37538020913001485,0.8840540365956696,-1.7161568848110895,25.21160973279505,0.7829590939351929,1
M000,2024-01-02T01:15:00,0.4259035023153306,-0.7033790108365997,0.8074473089728182,0.8037075646490454,-1.8974913471962591,25.38288573638505,0.10273807621778253,0
M000,2024-01-02T01:30:00,-0.23836553260444038,-0.9279403080321009,0.8638983630657234,0.5616884252783767,-2.211874336839848,24.515969868427323,0.9864380468604478,1
M000,2024-01-02T01:45:00,0.27809753366428114,-0.9410600352500161,1.2057018814352671,0.9497251941783816,-2.2989469184834066,24.96438926380991,0.4452887521697652,0
M000,2024-01-02T02:00:00,0.20192386821493796,-1.2861285165136271,0.9979468890419151,0.9208006215759325,-2.083082449020437,25.223122018406166,0.742522129953467,0
M000,2024-01-02T02:15:00,-0.021240178983629454,-1.3759471781007777,1.052043326506444,0.7867159976589366,-2.423296352055228,25.463369806032688,0.42039271141149404,0
M000,2024-01-02T02:30:00,0.34751800425626683,-0.8427959605858841,0.8329554973975638,1.1000115044487744,-2.419524453703391,24.697380240529554,0.5775814761913033,0
M000,2024-01-02T02:45:00,0.5398401724431029,-0.6196885351121272,1.2589505782657926,1.3048594207721274,-2.031163978765221,25.766822871784242,0.6681766923949193,0
M000,2024-01-02T03:00:00,0.31790274599064827,-0.8163449487515415,0.7028547680779053,0.6916309784082573,-2.1225856440269237,25.002993291199957,0.7010314965302507,0
M000,2024-01-02T03:15:00,0.47969726227784193,-1.175923327183679,0.9475140109746267,1.024069840357874,-2.3686876503496097,24.499255256243085,0.40173569852222246,1
M000,2024-01-02T03:30:00,-0.03483962325870571,-1.3697844365178928,0.736291557482945,0.8282619076564847,-2.099293314568344,25.339875361192703,0.697407180596643,1
M000,2024-01-02T03:45:00,0.40162202681579273,-0.8786304879137247,0.08825355935245205,0.8010855836410175,-2.6523067436230083,24.995367027775654,0.806829841218452,1
M000,2024-01-02T04:00:00,0.6349638074335212,-1.002638373838686,0.5705312386666149,1.055965393084077,-2.1566190154734604,25.986136316960767,0.5663342981015865,0
M000,2024-01-02T04:15:00,0.5203770813899352,-0.8602504777067055,0.43420201674643844,1.202585297785576,-1.7886738206647146,24.23767654197235,0.5211190972136646,0
M000,2024-01-02T04:30:00,0.11737471654627823,-0.9006925493268082,0.43395201166526554,1.0416707339063167,-2.370770382939684,25.10964775457401,1.0167695217588375,0
M000,2024-01-02T04:45:00,-0.13452120703892523,-0.6218665183673562,0.7655922860818689,1.0337686347251447,-1.9627393502597048,24.84631489563798,0.8681075272186187,0
M000,2024-01-02T05:00:00,0.14173214634976825,-0.7238005166606218,0.527329425821778,0.8923415053999697,-2.3198324899632317,26.445125956926535,0.6383965730268719,0
M000,2024-01-02T05:15:00,0.2196077800060121,-1.3978559772347743,0.6518517658199925,0.4325787814038975,-2.2721071202918144,26.319013197741395,1.0713816291844256,1
M000,2024-01-02T05:30:00,0.10269796409591478,-0.6328808413207643,0.7937653060061792,0.865042765296443,-1.8684653887583205,25.110395725612218,0.5887500255759996,1
M000,2024-01-02T05:45:00,-0.14075940832247025,-1.5265584490710207,0.916613026870053,0.8274070322946417,-2.177070394173016,25.79493225291563,0.6770545914539597,0
M001,2024-01-01T00:00:00,-0.46135940913224127,1.1088683555742913,1.3020781431069524,0.21100826650148824,1.0816984961355753,24.207474169542085,0.6539878011989149,0
M001,2024-01-01T00:15:00,-0.4600546258631455,1.4591913563129064,2.1044727088249973,0.949341015730383,0.7553594037321737,24.469023495444286,0.8067309218681642,0
M001,2024-01-01T00:30:00,-0.6108197488893644,1.150089328376226,1.096599614855771,0.5147774130060655,0.5879318629674543,26.51679265713925,0.5304633516054965,0
M001,2024-01-01T00:45:00,-0.5406245139489098,1.0561166853109234,1.450363253747214,0.7985951772305813,1.044185355006113,24.517767521297078,0.7999004498711734,0
M001,2024-01-01T01:00:00,-0.6019917128173565,1.512467544836586,1.5047613755892668,0.5513791148054951,1.0210971697694564,25.662081534581752,0.7475373508367547,0
M001,2024-01-01T01:15:00,-0.4531493282330211,1.7348238380886096,2.073712113159142,0.4537633591162293,1.1676625290893903,25.023355316114557,0.5600375826321703,0
M001,2024-01-01T01:30:00,-0.14519464396387582,1.382843587016205,1.5734999343569243,0.9243323376278829,0.40456221062051345,25.795838655219775,0.6590702672176052,0
M001,2024-01-01T01:45:00,-0.07141130507320148,1.360485852471013,2.1166091010864023,1.6519701307446337,1.787677261051157,24.56094608989506,0.5908140722195909,1
M001,2024-01-01T02:00:00,-1.2699751034646964,1.3510262681896643,1.8925536053328071,0.09356096791978541,0.8573217658670921,24.034648805191235,0.658022244023285,0
M001,2024-01-01T02:15:00,-1.2565363832012335,1.4580152734204352,1.8650651937683556,0.49091598965989613,0.3115342805637744,26.232901934102696,0.23330085789071414,0
M001,2024-01-01T02:30:00,-0.7354727603627469,0.9197339083731384,1.8802797632637018,0.36371258042793153,1.1769330397798203,26.83622583973002,0.6195587084486945,0
M001,2024-01-01T02:45:00,-0.5184024258179077,0.8282174981750854,1.9960327417763741,0.3380941116495605,0.8875205843328132,23.43711565466015,0.6843155043393407,0
M001,2024-01-01T03:00:00,-0.3409758548271879,1.3616142889625036,1.1622394035346333,0.5291039777720721,1.2783555044529842,23.925233986182285,0.781481540612228,0
M001,2024-01-01T03:15:00,-0.5501871064455052,1.3973256165513424,2.1967571150752443,0.7068125996228307,1.2531132366890907,24.78619544190951,0.5303175854572257,0
M001,2024-01-01T03:30:00,-0.5028768172305513,1.4054314507299845,1.4808940552043885,0.2565276602045157,1.7487001601861603,24.267714618597925,0.7873895453419398,1
M001,2024-01-01T03:45:00,-0.6639592821730914,1.1978697080179668,1.8075905343625989,0.17868208560146293,1.1615349947342886,25.46617766219731,0.5935681844324804,0
M001,2024-01-01T04:00:00,-0.7833473208331637,1.1506321499097834,1.5627198693739166,0.45290480624348833,1.3306402658815069,25.862000050412135,0.5930470212286159,0
M001,2024-01-01T04:15:00,-0.5181314009960795,0.935637768853057,2.0374979928430816,0.9399372541225318,1.343623991284159,25.82912107106605,0.7107282631453563,0
M001,2024-01-01T04:30:00,-1.1127971108444614,1.2664449267820714,1.7482690194982298,0.7330693482179151,1.1089252436437935,26.473611392253094,0.833905086486602,0
M001,2024-01-01T04:45:00,-1.4913322228395143,1.1785025754620115,1.5895133645250656,0.040617194252878575,1.0840017510288305,23.91343214040941,0.7004601408034808,1
M001,2024-01-01T05:00:00,-0.9059627798936225,1.072160534809413,2.0821267630392613,0.40347942003742243,1.1944105802623244,26.86231756139488,0.7403978669459749,0
M001,2024-01-01T05:15:00,-0.6859656894997697,1.4463980949132846,1.2159628441039079,0.921005988596767,0.9585514009102079,24.508344385034516,0.5629022895881624,0
M001,2024-01-01T05:30:00,-0.42281455321616856,1.350506196944583,1.8344331152091629,0.5636083592252985,1.2097067768822911,27.22973184140955,0.41481043753542524,0
M001,2024-01-01T05:45:00,-0.2529345396357958,1.6841063771296074,1.3832610309985727,1.235028849237762,1.3543939184427323,25.028022187025876,0.6174160762671985,0
M001,2024-01-01T06:00:00,-0.6940383848165735,1.3908933208091714,2.05926455529842,0.6206410314293958,0.7823137466179498,25.921150746394794,0.7481989292671679,0
M001,2024-01-01T06:15:00,-0.40756606474719637,1.1924557028659737,1.3602119226490772,0.305788736878736,0.5651078590217795,24.916551216773406,0.5840018443205437,0
M001,2024-01-01T06:30:00,-1.517901384008212,0.8995389010050654,1.975160868209201,0.3668589660520306,1.1639243368561893,26.438705482359232,0.6283958509917985,0
M001,2024-01-01T06:45:00,-0.5442036177596306,1.9714680794778214,2.093840702965072,0.47427707968485255,0.8777807780980291,25.509898248476535,0.6342163798623693,1
M001,2024-01-01T07:00:00,-0.7497889802057326,1.7138885171260287,1.6046457052549,1.2561234939821657,1.0829696026847888,25.357319422710628,0.7944440859874172,0
M001,2024-01-01T07:15:00,-0.8485990521600084,1.0176063751370927,1.7768204592927472,0.8628127388105644,1.0678237841592757,23.639741633710674,0.4359295396720638,0
M001,2024-01-01T07:30:00,-1.1615023705865055,1.3065797497474423,1.9764218493006585,0.5622220299935273,0.3776224063577812,24.837201003367394,0.9643998125338159,0
M001,2024-01-01T07:45:00,-1.068357110580558,1.1565308611335574,2.1506644769516203,0.7012402684749344,1.2247407556140644,25.329943538657265,0.7666414295417804,0
M001,2024-01-01T08:00:00,-0.874061632372521,1.5371517155857761,1.2270077677225892,0.6647571579204313,1.109369122545035,24.977314724674354,0.5566189771001671,0
M001,2024-01-01T08:15:00,-0.9527261347632143,1.1676497194292228,1.3077120821767525,0.6630860052989443,0.7107211853134279,23.81852093207118,0.5650557626628491,0
M001,2024-01-01T08:30:00,-0.8185967591692448,1.6712781605757678,1.7379956564732284,0.5027266253076517,1.2053626658800538,24.956866410359094,0.9496271266707144,0
M001,2024-01-01T08:45:00,-0.5915117847838893,1.2941080926641169,1.8033471866809097,0.8349283390652735,0.45650682569217904,25.210291291086147,0.5427685157153735,0
M001,2024-01-01T09:00:00,-0.23760815803871688,1.179181824947749,1.0585494520743155,0.18584259101777084,0.23084402766996426,24.811615872735615,0.5863305935327153,0
M001,2024-01-01T09:15:00,-0.3075520249957695,1.6332900928683243,1.5877921457814175,-0.07416133417208681,1.2409313077068145,25.309391570156944,0.7972219623962173,0
M001,2024-01-01T09:30:00,-0.9806641656430031,1.876360757768858,1.3510803468456904,0.7910136442312263,0.5495425252351315,26.516368646725336,0.6108650265498725,0
M001,2024-01-01T09:45:00,-0.37923895516485173,1.3448207585290899,1.607421225988199,0.9754018635507768,0.9847491861635668,24.196759908048296,0.7326787593052542,0
M001,2024-01-01T10:00:00,-0.5125630047959386,0.8036166668426847,1.4216059169657906,0.3917303613102959,0.9461059553248694,24.371628891880523,0.5407084272110709,0
M001,2024-01-01T10:15:00,-0.39975575877611536,1.5164705352103893,1.595165535361606,0.44863482730975046,1.0977241271708709,23.853167917832558,0.5089668186611425,0
M001,2024-01-01T10:30:00,-0.8216596858961281,0.9246920019756348,1.6875265405071134,0.7851614682060825,0.5796173433196644,24.780064204733666,0.7012263028305205,0
M001,2024-01-01T10:45:00,-0.6350973671357675,0.8376543579338269,1.2601918831311014,0.5750738387464617,1.3643811094827898,25.34572657980158,0.8284433007931464,0
M001,2024-01-01T11:00:00,-0.677123499566555,1.4387948907212484,1.4279879485189102,0.5304369062879069,0.5694727780666915,25.942765801225274,0.5022507608413338,0
M001,2024-01-01T11:15:00,-0.7678740902057203,0.8578014659322581,1.2159177618630883,0.514095456042585,0.8368736753184429,25.452538418979593,0.6981274469486911,0
M001,2024-01-01T11:30:00,-0.559635499426158,1.7470646033928818,1.3186305420747853,0.5497663062100946,1.3955537797150135,23.578236350655427,0.6031466837516195,0
M001,2024-01-01T11:45:00,0.48812866617872036,2.138065947596269,2.409395656355416,1.2128494321638064,1.6525146299700466,24.747625875015515,0.6436132068433333,1
M001,2024-01-01T12:00:00,-0.6076361248701799,1.0703126833652663,1.7985474849526824,1.4405201605955957,0.5226508417613144,24.239809911381094,0.7366103866278875,0
M001,2024-01-01T12:15:00,-0.6172484947063328,1.502290574126055,1.9915606457408848,0.6239731014014243,1.3953625200833903,26.590452297916023,0.7062593227838511,0
M001,2024-01-01T12:30:00,-0.30786272998113656,0.9077714184608596,1.3896777083066503,0.6100282543144021,1.050635466757898,26.084515160929968,0.3852169527045727,0
